frame,id,x1,y1,x2,y2
882,68,1164,470,1218,507
883,68,1165,472,1221,512
884,68,1168,473,1225,515
885,68,1173,483,1229,522
886,68,1177,488,1233,525
887,68,1181,492,1237,530
888,68,1185,496,1243,536
889,68,1188,498,1248,539
890,68,1191,498,1253,543
891,68,1195,504,1258,549
892,68,1201,508,1265,555
893,68,1206,514,1271,561
894,68,1210,516,1276,565
895,68,1216,518,1284,570
896,68,1221,524,1290,579
897,68,1226,531,1296,587
898,68,1232,537,1304,594
899,68,1237,541,1314,601
900,68,1246,548,1323,609
901,68,1253,556,1332,618
902,68,1260,561,1342,627
903,68,1268,568,1353,637
904,68,1275,574,1364,647
905,68,1286,584,1377,658
906,68,1295,595,1389,671
907,68,1303,604,1402,683
908,68,1312,612,1415,695
909,68,1323,625,1431,710
910,68,1336,636,1450,726
911,68,1349,649,1468,742
912,68,1362,661,1487,759
913,68,1378,676,1508,778
914,68,1392,692,1528,798
915,68,1411,708,1555,819
916,68,1429,726,1582,843
917,68,1451,745,1613,869
918,68,1473,767,1645,898
919,68,1500,789,1682,930
920,68,1525,815,1721,965
921,68,1556,841,1766,1005
922,68,1588,869,1815,1047
923,68,1628,893,1876,1074
924,68,1659,920,1912,1089
943,69,46,763,248,907
944,69,86,740,282,874
945,69,128,722,312,844
946,69,163,704,338,816
947,69,198,684,363,789
948,69,231,668,383,766
949,69,259,655,400,745
950,69,286,640,422,725
951,69,311,627,437,707
952,69,335,614,453,689
953,69,357,601,468,674
954,69,378,592,482,661
955,69,397,585,494,649
956,69,415,573,508,635
957,69,431,565,520,625
958,69,446,559,530,616
959,69,463,550,541,604
960,69,476,542,551,594
961,69,490,537,560,584
962,69,505,530,570,575
963,69,516,525,578,569
964,69,529,519,587,561
965,69,538,515,593,553
966,69,548,511,598,546
970,70,570,491,639,534
971,70,578,487,643,530
972,70,588,484,649,524
973,70,596,479,653,516
974,70,604,474,662,511
975,70,610,470,668,507
976,70,616,467,674,504
977,70,624,464,679,499
978,70,629,462,682,495
979,70,637,458,687,491
980,70,644,456,693,488
984,70,666,446,712,476
985,70,672,444,716,473
986,70,678,441,720,469
987,70,682,439,724,466
988,70,687,437,729,464
989,70,692,435,733,461
1028,71,1140,462,1191,500
1029,71,1146,465,1195,503
1030,71,1150,468,1201,508
1031,71,1154,471,1205,513
1032,71,1159,475,1210,517
1033,71,1163,481,1216,524
1034,71,1167,487,1220,530
1035,71,1172,493,1226,536
1036,71,1177,496,1233,542
1037,71,1182,502,1239,549
1038,71,1188,509,1247,556
1039,71,1192,513,1254,562
1040,71,1199,519,1263,570
1041,71,1208,529,1273,579
1042,71,1215,537,1282,588
1043,71,1221,542,1292,596
1044,71,1229,550,1300,606
1045,71,1236,560,1312,618
1046,71,1247,565,1326,628
1047,71,1257,577,1340,641
1048,71,1268,586,1354,654
1049,71,1279,598,1368,669
1050,71,1291,609,1385,684
1051,71,1306,622,1404,701
1052,71,1321,636,1425,719
1053,71,1335,652,1446,739
1054,71,1354,668,1471,760
1055,71,1373,685,1498,784
1056,71,1394,705,1525,810
1057,71,1417,725,1556,838
1058,71,1442,748,1592,869
1059,71,1471,775,1632,905
1060,71,1505,804,1679,946
1061,71,1542,838,1730,992
1062,71,1583,875,1790,1044
1063,71,1634,908,1866,1077
1064,71,1674,944,1913,1095
1084,74,1137,460,1182,499
1084,73,52,758,243,889
1085,74,1138,462,1184,501
1085,73,94,735,279,857
1086,74,1140,463,1187,503
1086,73,134,717,306,828
1087,74,1143,465,1191,506
1087,73,170,701,332,803
1088,74,1145,468,1194,510
1088,73,203,683,355,780
1089,74,1146,468,1196,512
1089,73,236,669,379,759
1090,74,1148,470,1199,515
1090,73,264,655,397,739
1091,74,1150,472,1202,519
1091,73,291,643,415,721
1092,74,1153,481,1205,526
1092,73,316,630,432,703
1093,74,1156,485,1207,530
1093,73,341,618,449,687
1094,74,1159,489,1211,534
1094,73,363,608,464,674
1095,74,1162,492,1214,538
1095,73,383,598,480,661
1096,74,1164,495,1217,541
1096,73,403,591,494,650
1097,74,1166,498,1221,545
1097,73,421,582,508,639
1098,74,1168,500,1225,549
1099,74,1171,502,1229,554
1100,74,1174,506,1233,560
1101,74,1178,510,1238,565
1102,76,481,546,562,600
1102,74,1182,515,1243,570
1103,76,496,539,574,592
1103,74,1183,518,1246,575
1104,76,507,534,585,586
1104,74,1186,523,1251,581
1105,76,517,529,594,580
1105,74,1191,527,1257,586
1106,76,527,524,602,575
1106,74,1197,533,1264,592
1107,76,539,516,610,564
1107,74,1201,538,1269,598
1108,78,1123,453,1166,496
1108,76,550,512,617,558
1108,74,1208,543,1275,603
1109,78,1124,455,1167,500
1109,76,561,508,627,553
1109,74,1213,548,1282,610
1110,78,1125,456,1170,503
1110,76,568,504,634,549
1110,74,1216,554,1288,618
1111,78,1126,457,1173,506
1111,76,577,500,641,543
1111,74,1220,560,1294,626
1112,78,1127,459,1175,509
1112,76,586,494,648,537
1112,74,1225,565,1302,632
1113,78,1128,463,1176,512
1113,76,596,489,653,530
1113,74,1232,568,1311,638
1114,78,1129,467,1178,516
1114,76,602,486,659,525
1114,74,1235,575,1318,647
1115,78,1131,470,1181,519
1115,76,611,482,666,519
1115,74,1243,581,1327,655
1116,78,1134,472,1184,523
1116,76,619,478,672,514
1116,74,1250,589,1337,665
1117,78,1136,474,1186,526
1117,76,626,473,677,509
1117,74,1257,596,1345,674
1118,78,1138,478,1190,531
1118,76,633,470,683,506
1118,74,1265,604,1356,685
1119,78,1140,481,1193,535
1119,76,639,468,689,503
1119,74,1271,611,1367,694
1120,78,1141,484,1196,538
1120,76,647,465,695,499
1120,74,1281,617,1380,703
1121,78,1143,488,1198,542
1121,76,654,461,702,494
1121,74,1288,626,1391,714
1122,78,1145,492,1202,548
1122,76,659,458,706,490
1122,74,1297,634,1404,725
1123,78,1147,495,1204,552
1123,76,664,456,712,487
1123,74,1306,642,1417,737
1124,78,1150,497,1208,555
1124,76,669,452,716,483
1124,74,1318,651,1432,750
1125,78,1154,501,1214,561
1125,76,675,448,721,479
1125,74,1330,661,1446,763
1126,78,1157,505,1218,566
1126,76,680,445,724,477
1126,74,1341,672,1462,779
1127,78,1160,510,1222,571
1127,76,686,443,728,473
1127,74,1354,684,1479,795
1128,79,140,828,401,991
1128,78,1162,515,1226,577
1128,76,692,440,733,469
1128,74,1367,696,1499,811
1129,79,196,799,429,948
1129,78,1164,518,1230,582
1129,76,698,437,738,465
1129,74,1379,708,1518,828
1130,79,242,771,452,908
1130,78,1168,523,1235,589
1130,74,1396,722,1540,847
1131,79,286,745,474,869
1131,78,1172,528,1240,596
1131,74,1413,736,1562,867
1132,79,322,715,494,833
1132,78,1174,534,1245,603
1132,74,1430,751,1586,888
1133,79,357,697,513,803
1133,78,1178,540,1250,611
1133,74,1448,768,1612,911
1134,79,390,680,529,774
1134,78,1183,545,1257,619
1134,74,1470,785,1643,938
1135,79,417,663,544,747
1135,78,1188,551,1264,627
1135,74,1491,806,1675,970
1136,79,444,646,558,722
1136,78,1194,558,1271,636
1136,74,1515,827,1710,1000
1137,79,468,631,570,700
1137,78,1198,565,1278,645
1137,74,1541,850,1748,1035
1138,79,490,620,582,681
1138,78,1204,572,1286,654
1138,74,1570,873,1790,1066
1139,79,510,608,594,664
1139,78,1210,580,1294,664
1139,74,1601,892,1837,1083
1140,78,1215,589,1303,676
1140,74,1633,913,1886,1091
1141,78,1221,597,1312,688
1141,74,1659,941,1917,1100
1142,78,1228,607,1322,700
1143,83,553,560,643,623
1143,78,1235,618,1332,715
1144,83,566,549,652,610
1144,78,1244,628,1344,729
1145,83,577,542,662,600
1145,78,1252,639,1357,744
1146,83,588,532,669,590
1146,78,1261,651,1370,761
1147,83,601,527,683,583
1147,78,1271,665,1385,779
1148,83,612,520,691,575
1148,78,1282,679,1400,799
1149,83,622,513,696,564
1149,78,1293,694,1418,821
1150,83,631,507,702,555
1150,78,1306,712,1437,845
1151,83,639,501,707,547
1151,78,1320,730,1457,870
1152,83,649,496,714,539
1152,78,1334,748,1480,897
1153,83,659,490,720,533
1153,78,1352,768,1506,927
1154,83,666,487,726,527
1154,78,1370,790,1535,961
1155,83,674,480,732,520
1155,78,1391,817,1566,998
1156,83,682,478,737,514
1156,78,1413,846,1601,1040
1157,83,689,475,742,508
1157,78,1439,872,1639,1071
1158,83,697,469,748,503
1158,78,1464,896,1676,1087
1159,83,704,466,752,499
1159,78,1490,924,1712,1098
1160,83,711,463,758,495
1161,83,716,459,763,490
1162,83,721,456,766,486
1163,83,727,450,772,481
1164,83,734,445,778,477
1165,83,739,443,782,473
1166,83,744,441,786,471
1167,83,748,437,789,466
1168,83,753,433,793,462
1169,83,757,433,797,459
1170,83,762,432,801,457
1219,85,1143,459,1185,497
1220,85,1144,462,1188,500
1221,85,1148,468,1191,503
1222,85,1151,469,1194,504
1223,85,1153,470,1195,506
1224,85,1156,470,1200,508
1225,85,1158,472,1203,511
1226,85,1160,474,1206,514
1227,85,1163,477,1210,519
1228,85,1165,479,1213,523
1229,85,1168,482,1216,526
1230,85,1171,486,1219,530
1231,85,1174,491,1223,536
1232,85,1176,492,1227,539
1233,85,1179,494,1230,542
1234,85,1182,497,1235,547
1235,85,1186,501,1240,552
1236,85,1188,505,1242,556
1237,85,1193,510,1247,561
1238,85,1197,514,1252,565
1239,85,1201,517,1259,570
1240,86,14,796,198,945
1240,85,1205,520,1264,576
1241,86,42,774,232,912
1241,85,1210,525,1271,583
1242,86,77,755,265,881
1242,85,1216,531,1277,589
1243,86,112,736,294,854
1243,85,1220,536,1284,595
1244,86,147,721,321,831
1244,85,1225,540,1291,601
1245,86,178,705,345,809
1245,85,1230,545,1298,608
1246,86,209,688,367,788
1246,85,1236,550,1306,615
1247,86,237,677,386,770
1247,85,1242,558,1314,623
1248,86,263,665,403,753
1248,85,1248,563,1323,630
1249,86,287,654,420,738
1249,85,1257,570,1333,639
1250,86,311,643,438,723
1250,85,1263,577,1342,648
1251,86,333,634,452,710
1251,85,1269,584,1351,657
1252,88,1070,444,1107,477
1252,86,354,623,467,697
1252,85,1278,590,1363,666
1253,86,374,614,480,685
1253,85,1286,595,1374,674
1254,86,390,605,492,674
1254,85,1294,603,1386,686
1255,86,408,597,504,663
1255,85,1304,612,1399,698
1256,88,1072,449,1117,489
1256,86,425,589,518,653
1256,85,1314,621,1413,710
1257,88,1074,452,1119,492
1257,86,441,581,530,643
1258,89,1333,642,1447,741
1258,88,1075,455,1120,496
1258,86,455,576,540,633
1259,89,1344,648,1463,752
1259,88,1075,456,1121,498
1259,86,467,568,549,625
1260,89,1359,662,1483,770
1260,88,1077,459,1122,502
1260,86,481,561,558,616
1261,89,1372,674,1501,787
1261,88,1078,461,1124,505
1261,86,493,557,568,609
1262,89,1386,685,1521,803
1262,88,1080,465,1126,508
1262,86,505,551,578,602
1263,89,1402,699,1542,822
1263,88,1080,469,1127,512
1263,86,517,549,588,598
1264,89,1418,713,1566,843
1264,88,1082,471,1129,515
1264,86,527,543,595,591
1265,89,1436,728,1592,865
1265,88,1083,474,1131,519
1265,86,536,538,601,584
1266,89,1456,744,1621,890
1266,88,1086,478,1134,524
1266,86,548,534,609,578
1267,89,1478,762,1653,915
1267,88,1089,479,1137,527
1267,86,558,531,615,572
1268,89,1500,780,1686,942
1268,88,1092,483,1139,532
1268,86,566,527,623,566
1269,89,1526,801,1723,972
1269,88,1093,488,1141,537
1269,86,577,521,632,559
1270,89,1553,826,1763,1007
1270,88,1095,491,1145,541
1270,86,586,518,639,554
1271,89,1584,852,1810,1046
1271,88,1095,496,1147,548
1271,86,592,515,644,551
1272,89,1620,876,1866,1075
1272,88,1098,499,1151,552
1272,86,599,512,649,546
1273,89,1651,899,1904,1092
1273,88,1102,502,1155,556
1274,89,1680,925,1930,1102
1274,88,1106,505,1161,560
1275,93,180,841,418,993
1275,88,1108,511,1165,568
1276,93,227,812,441,951
1276,88,1110,515,1169,575
1277,94,625,491,682,529
1277,93,270,785,463,914
1277,88,1115,522,1174,583
1278,94,631,490,687,528
1278,93,307,760,484,879
1278,88,1118,527,1179,589
1279,94,639,485,692,522
1279,93,341,736,504,848
1279,88,1122,534,1183,596
1280,94,646,482,697,518
1280,88,1127,540,1190,604
1281,95,394,701,535,801
1281,88,1130,548,1196,612
1282,95,415,686,549,779
1282,88,1133,555,1201,622
1283,95,441,669,566,756
1283,88,1139,563,1208,632
1284,95,462,653,579,737
1284,88,1144,570,1216,641
1285,95,480,641,593,721
1285,88,1150,577,1224,651
1286,96,678,467,723,498
1286,95,499,628,605,703
1286,88,1156,586,1234,662
1287,96,682,465,727,497
1287,95,515,617,616,690
1287,88,1163,595,1243,673
1288,96,686,463,729,494
1288,95,531,606,626,676
1288,88,1169,605,1253,687
1289,95,547,597,635,663
1289,88,1177,615,1265,700
1290,95,560,588,644,651
1290,88,1185,625,1275,714
1291,95,572,579,653,639
1291,88,1194,636,1289,729
1292,95,585,571,662,628
1292,88,1202,648,1302,746
1293,95,595,563,668,619
1293,88,1212,662,1316,764
1294,95,607,555,677,608
1294,88,1223,678,1332,785
1295,95,618,550,684,601
1295,88,1235,694,1349,808
1296,98,1246,712,1377,841
1296,95,628,544,692,593
1296,88,1248,712,1368,831
1297,98,1260,731,1398,867
1297,95,636,536,699,584
1297,88,1262,732,1389,857
1298,98,1274,750,1422,895
1298,95,645,531,705,577
1299,98,1293,773,1451,928
1299,95,652,526,709,570
1300,98,1312,793,1481,961
1300,95,660,521,715,563
1301,98,1332,823,1514,1003
1301,95,670,517,722,556
1302,98,1357,856,1553,1048
1302,95,677,512,727,551
1303,98,1387,885,1597,1082
1303,95,683,508,732,545
1304,98,1415,917,1630,1100
1304,95,688,506,735,541
1305,95,695,502,739,535
1306,95,701,499,744,531
1309,100,709,482,765,525
1310,100,715,480,767,520
1311,100,721,476,771,515
1312,100,726,474,775,511
1313,100,731,471,779,507
1314,100,736,466,784,504
1315,100,741,465,787,502
1316,100,745,462,791,499
1336,103,143,868,390,1005
1337,103,196,831,419,962
1338,103,240,801,443,923
1339,103,285,774,468,887
1340,103,323,750,488,854
1341,103,357,728,506,824
1342,103,389,708,524,796
1343,103,415,690,540,772
1344,103,441,673,555,748
1345,103,464,659,569,729
1346,103,487,644,582,710
1347,103,507,632,595,693
1348,103,523,622,605,678
1349,103,540,610,616,662
1350,103,556,600,625,649
1354,104,590,561,666,617
1355,104,604,556,676,609
1356,104,614,551,683,601
1357,104,625,544,692,592
1358,104,635,535,700,582
1359,104,644,529,706,575
1360,104,653,525,712,569
1361,104,661,519,719,561
1362,104,670,514,726,555
1363,104,677,508,731,548
1364,104,685,505,737,543
1365,104,691,500,742,537
1366,104,699,496,747,533
1367,104,706,491,752,527
1368,104,712,486,758,522
1369,104,719,482,764,517
1370,104,724,480,767,512
1371,104,730,476,772,507
1372,104,736,472,777,504
1373,104,742,468,782,500
1374,104,747,466,786,497
1375,104,752,463,790,494
1376,104,756,459,793,490
1464,105,1139,486,1183,520
1465,105,1140,491,1186,524
1466,106,120,778,315,902
1466,105,1141,491,1189,527
1467,106,165,755,344,866
1467,105,1145,494,1193,532
1468,106,208,731,370,830
1468,105,1149,494,1196,534
1469,106,248,712,395,802
1469,105,1152,497,1200,538
1470,106,285,694,423,776
1470,105,1155,499,1203,541
1471,106,314,678,441,755
1471,105,1158,508,1207,547
1472,106,342,664,459,736
1472,105,1161,513,1210,552
1473,106,370,648,478,716
1473,105,1164,515,1214,555
1474,106,396,637,492,698
1474,105,1167,518,1218,559
1475,106,419,623,509,680
1475,105,1170,517,1223,561
1476,106,439,615,522,668
1476,105,1176,523,1228,567
1477,106,459,608,535,658
1477,105,1179,530,1233,574
1478,106,479,597,548,643
1478,105,1183,538,1238,581
1479,106,498,588,562,628
1479,105,1188,541,1244,586
1480,105,1190,542,1250,591
1481,105,1194,543,1255,595
1482,105,1204,552,1265,604
1483,107,534,554,606,602
1483,105,1210,560,1271,611
1484,107,548,547,619,594
1484,105,1214,564,1277,616
1485,107,560,540,631,587
1485,105,1218,568,1284,623
1486,107,571,536,640,581
1486,105,1225,577,1293,633
1487,107,580,532,646,576
1487,105,1230,583,1300,641
1488,107,591,525,653,567
1488,105,1236,588,1309,649
1489,107,600,520,657,561
1489,105,1245,593,1320,656
1490,107,611,516,666,555
1490,105,1253,602,1331,667
1491,107,621,511,674,548
1491,105,1261,609,1342,677
1492,107,629,507,680,542
1492,105,1271,616,1355,688
1493,107,638,505,686,538
1493,105,1280,626,1368,700
1494,107,647,500,694,533
1494,105,1289,635,1381,712
1495,107,654,495,700,528
1495,105,1301,646,1395,725
1496,107,662,491,706,523
1496,105,1313,657,1411,741
1497,107,668,487,709,517
1497,105,1326,668,1429,754
1498,107,676,483,717,512
1498,105,1339,680,1447,770
1499,105,1355,695,1468,788
1500,105,1370,708,1490,806
1501,105,1387,724,1513,827
1502,105,1405,741,1538,847
1503,105,1425,757,1566,869
1504,105,1448,777,1596,896
1505,105,1472,798,1632,925
1506,105,1498,822,1668,957
1507,105,1528,846,1711,992
1508,105,1560,875,1757,1033
1509,105,1598,903,1813,1067
1510,105,1636,928,1862,1086
1512,109,1067,435,1102,464
